Time(mS),ppg,LPF1,LPF2,LPF3,LPF4,Acc x(m/s2),Acc y(m/s2),Acc z(m/s2)
268480,2.605,15012,8166,16037,11201,0.0496716,0.00557194,0.30411
268500,2.652,15025,8176,16059,11221,0.0137519,-0.00488462,0.251621
268520,2.688,15043,8189,16086,11245,-0.0519858,-0.0282075,0.119812
268540,2.741,15063,8204,16116,11273,-0.0915029,-0.0460416,-0.0287689
268560,2.731,15083,8220,16146,11302,-0.138709,-0.0628304,-0.234814
268580,2.702,15103,8234,16174,11330,-0.214719,-0.0707748,-0.781189
268600,2.663,15119,8246,16198,11355,-0.0702265,-0.0765724,-0.389503
268620,2.689,15132,8254,16216,11375,-0.0615834,-0.0657513,-0.28561
268640,2.686,15139,8258,16228,11388,-0.0624161,-0.054237,-0.352245
268660,2.638,15141,8257,16232,11394,-0.0207368,-0.015768,-0.278159
268680,2.573,15136,8253,16227,11393,-0.0243987,0.00846947,-0.324103
268700,2.562,15127,8244,16216,11383,0.0586906,0.036152,-0.175161
268720,2.579,15113,8231,16197,11367,0.0900665,0.0518246,-0.0958674
268740,2.601,15095,8216,16174,11344,0.118917,0.0585958,-0.0627064
268760,2.61,15076,8200,16146,11316,0.070097,0.0550383,-0.118353
268780,2.618,15056,8183,16117,11286,0.0493989,0.0389301,0.0490816
268800,2.642,15038,8168,16088,11253,0.11468,0.0177258,0.314704
268820,2.67,15022,8155,16061,11222,0.0992017,0.00718947,0.327069
268840,2.733,15010,8146,16037,11192,0.138013,0.0241511,0.371614
268860,2.965,15003,8140,16018,11167,0.0922746,0.0393131,0.301123
268880,3.402,15002,8139,16005,11147,0.0452937,0.0378216,0.254812
268900,3.8,15007,8143,15999,11133,0.058938,0.0290089,0.408222
268920,3.972,15018,8151,15999,11127,-0.0290914,0.0152247,0.252744
268940,3.909,15034,8164,16005,11127,-0.0287756,-0.00190221,0.226647
268960,3.697,15054,8179,16017,11134,-0.0788139,-0.0110141,0.193187
268980,3.395,15078,8197,16034,11148,-0.152577,-0.0380961,0.0100697
269000,3.15,15105,8216,16054,11167,-0.11444,-0.0625937,0.0197338
269020,2.915,15132,8236,16076,11191,-0.142286,-0.0710152,0.00660407
269040,2.765,15159,8255,16100,11218,-0.119389,-0.0657567,-0.0933408
269060,2.71,15184,8273,16124,11247,-0.127255,-0.0437544,-0.187581
269080,2.624,15206,8288,16146,11276,-0.136857,-0.020151,-0.200657
269100,2.586,15225,8300,16167,11304,-0.0954213,0.0079601,-0.294969
269120,2.556,15240,8309,16184,11330,-0.0147816,0.0227864,-0.280742
269140,2.556,15251,8315,16197,11352,0.018414,0.0338957,-0.184941
269160,2.577,15257,8318,16207,11371,0.0116599,0.0304653,-0.163915
269180,2.668,15260,8318,16213,11385,0.0620321,0.0150687,-0.107002
269200,2.735,15259,8316,16215,11394,0.0660563,0.00662963,-0.0793644
269220,2.765,15256,8312,16214,11398,0.106316,0.00263651,-0.0053727
269240,2.783,15251,8307,16210,11398,0.122517,0.0091234,0.0434973
269260,2.775,15245,8301,16204,11393,0.114145,0.0174614,0.0476937
269280,2.744,15240,8296,16196,11385,0.121874,0.0200775,0.0835108
269300,2.667,15235,8291,16187,11375,0.0765083,0.0125151,0.0450654
269320,2.643,15232,8287,16179,11363,0.0954911,-0.00354217,0.0809761
269340,2.633,15231,8286,16171,11350,0.0789133,-0.0101811,0.127945
269360,2.61,15233,8286,16164,11338,0.0293974,-0.010127,0.097248
269380,2.577,15237,8287,16159,11326,-0.0244777,-0.0132706,0.0514171
269400,2.58,15244,8291,16155,11317,-0.0537166,-0.0252289,-0.0141857
269420,2.566,15253,8296,16153,11309,-0.0399597,-0.036678,0.0628261
269440,2.556,15263,8302,16153,11305,-0.0811706,-0.0521085,0.0323003
269460,2.586,15275,8309,16155,11303,-0.0884291,-0.0507142,-0.0633196
269480,2.58,15287,8317,16158,11303,-0.10798,-0.0346559,-0.0603139
269500,2.549,15299,8324,16161,11306,-0.119044,-0.0248429,-0.136173
269520,2.589,15310,8331,16165,11310,-0.0855458,-0.0163718,-0.0916015
269540,2.838,15320,8337,16170,11316,-0.0785094,-0.00979169,-0.101515
269560,3.257,15329,8342,16173,11323,-0.0164421,-0.00948705,-0.114447
269580,3.697,15336,8346,16177,11329,0.00864553,-0.00242341,-0.139982
269600,3.939,15341,8349,16178,11335,0.0355631,-0.00704711,-0.142433
269620,3.904,15345,8350,16179,11340,0.0783865,-0.0115699,-0.02434
269640,3.68,15346,8350,16178,11343,0.0873367,-0.00277717,0.00604601
269660,3.438,15347,8348,16175,11344,0.106459,0.000285382,0.0281629
269680,3.192,15346,8346,16171,11343,0.093026,0.0132591,0.019724
269700,3.032,15345,8344,16165,11340,0.0868433,0.0118446,0.0287429
269720,2.896,15344,8342,16159,11335,0.0910879,0.0125684,0.101493
269740,2.789,15344,8340,16152,11328,0.0792967,0.0127359,0.100735
269760,2.7,15345,8340,16145,11321,0.0701452,0.00577246,0.138193
269780,2.652,15346,8340,16139,11313,0.00868468,0.000928707,0.140029
269800,2.632,15350,8342,16134,11306,-0.0273188,-0.00875442,0.123024
269820,2.61,15354,8346,16130,11300,-0.0394788,-0.0179832,0.11199
269840,2.719,15360,8350,16129,11295,-0.0545908,-0.020226,0.0742292
269860,2.812,15367,8357,16129,11293,-0.0661592,-0.0208006,0.0205321
269880,2.894,15375,8364,16132,11294,-0.0805886,-0.0202486,0.00304268
269900,2.95,15384,8371,16137,11297,-0.111991,-0.0138751,-0.0795574
269920,2.896,15392,8379,16143,11302,-0.0866175,-0.0180041,-0.070118
269940,2.836,15400,8387,16151,11310,-0.093792,-0.0146963,-0.0649814
269960,2.772,15407,8394,16159,11320,-0.0665251,-0.0137893,-0.0897035
269980,2.728,15413,8399,16168,11330,-0.0242363,-0.0122614,-0.0419901
270000,2.672,15417,8403,16176,11341,0.00391384,-0.0095669,-0.0569928
270020,2.611,15420,8406,16184,11352,0.0424149,-0.00465257,-0.0424734
270040,2.545,15421,8406,16190,11362,0.0336401,0.00244714,-0.050599
270060,2.565,15420,8405,16195,11370,0.0637742,0.00325293,-0.0435006
270080,2.503,15417,8402,16198,11377,0.0774642,0.00956879,0.00631085
270100,2.534,15414,8398,16199,11380,0.0774942,0.0129041,0.0171283
270120,2.542,15409,8393,16199,11382,0.0995667,0.0130777,0.0509099
270140,2.604,15403,8387,16197,11380,0.0758108,0.014104,0.0934602
270160,2.596,15397,8381,16194,11377,0.0800884,0.0181024,0.104885
270180,2.677,15392,8375,16190,11371,0.0540246,0.0242954,0.0854628
270200,2.94,15386,8370,16186,11364,0.0252026,0.0245576,0.0655072
270220,3.371,15381,8365,16181,11356,-0.0208141,0.0242665,0.0659388
270240,3.87,15377,8361,16176,11348,-0.0507817,0.0157719,0.0669533
270260,3.999,15374,8359,16173,11340,-0.0374429,0.00558948,0.05882
270280,3.995,15371,8357,16170,11334,-0.0679654,-0.00663205,0.0649619
270300,3.869,15369,8356,16168,11329,-0.0696675,-0.0100509,0.0227158
270320,3.59,15367,8355,16167,11325,-0.0726766,-0.0134796,0.0308251
270340,3.267,15366,8355,16168,11323,-0.0832933,-0.00810775,0.0214842
270360,3.035,15365,8356,16169,11323,-0.0728761,-0.00325764,-0.0739648
270380,2.833,15364,8356,16171,11324,-0.0636356,0.000440639,-0.0290117
270400,2.73,15362,8356,16174,11326,-0.0510699,0.00178596,-0.10247
270420,2.629,15359,8355,16176,11329,-0.0123664,-0.00330532,-0.121809
270440,2.589,15355,8353,16179,11332,0.0184418,0.00278766,-0.120862
270460,2.562,15350,8350,16180,11334,0.0546205,0.00476426,-0.142529
270480,2.584,15343,8345,16180,11335,0.0477308,0.00827529,-0.104917
270500,2.692,15334,8340,16179,11334,0.0672817,0.00806284,-0.138094
270520,2.797,15323,8333,16176,11330,0.0625163,0.00113625,-0.160754
270540,2.867,15311,8325,16171,11325,0.0697913,0.000101284,-0.137167
270560,2.903,15298,8316,16163,11317,0.0887577,-0.00190011,-0.124786
270580,2.909,15283,8306,16155,11306,0.0752179,-0.00620147,-0.0953447
270600,2.905,15268,8295,16144,11294,0.0903941,-0.00839311,-0.0105245
270620,2.85,15252,8284,16133,11280,0.0757682,-0.00729094,0.0298915
270640,2.801,15237,8274,16122,11266,0.0709194,0.000134782,0.0677101
270660,2.728,15223,8264,16111,11251,0.0690309,0.0032257,0.144951
270680,2.695,15211,8256,16101,11237,-0.0019104,0.00742939,0.159289
270700,2.626,15200,8249,16093,11225,-0.0300803,0.010819,0.140282
270720,2.625,15193,8244,16087,11215,-0.0487798,0.00974701,0.173166
270740,2.626,15187,8241,16085,11207,-0.0694658,0.0109083,0.145817
270760,2.643,15185,8239,16085,11202,-0.0747989,0.00157506,0.132291
270780,2.65,15185,8240,16088,11201,-0.0965876,-0.00896183,0.1328
270800,2.638,15187,8243,16094,11202,-0.111709,-0.0111997,0.0746534
270820,2.643,15191,8247,16102,11207,-0.102546,-0.0151607,0.0535508
270840,2.635,15197,8252,16113,11214,-0.111126,-0.0126801,0.0433715
270860,2.797,15203,8257,16125,11223,-0.1087,-0.00947979,-0.0827893
270880,3.277,15209,8263,16137,11233,-0.0612101,-0.00814076,-0.0438371
270900,3.796,15215,8268,16150,11245,-0.0333934,-0.00330569,-0.022551
270920,3.998,15220,8273,16162,11257,0.00386927,-0.00609636,-0.0694852
270940,3.999,15223,8276,16172,11268,0.0242737,0.00095586,-0.0493715
270960,3.993,15224,8279,16181,11279,0.0420829,0.00738208,-0.0517021
270980,3.814,15223,8279,16189,11289,0.0619887,0.00826723,-0.0479057
271000,3.508,15221,8279,16194,11297,0.063454,0.0174951,-0.0281491
271020,3.206,15217,8277,16198,11304,0.0691205,0.0177067,-0.0363758
271040,2.962,15212,8274,16200,11310,0.087569,0.0211557,0.0558566
271060,2.831,15205,8270,16201,11314,0.053304,0.020698,0.0352425
271080,2.762,15199,8266,16201,11316,0.073277,0.0211601,0.0745676
271100,2.693,15192,8262,16200,11317,0.0484597,0.027083,0.0793413
271120,2.66,15186,8258,16199,11317,0.0320167,0.027877,0.0327303
271140,2.633,15180,8255,16198,11316,-0.0166221,0.0236009,0.0327218
271160,2.661,15176,8252,16198,11314,-0.0534398,0.00824175,-0.0257408
271180,2.712,15173,8251,16198,11312,-0.0214804,-0.00586851,0.0117102
271200,2.817,15171,8250,16198,11309,-0.049444,-0.0177098,0.0206785
271220,2.871,15170,8250,16199,11307,-0.0259703,-0.0265488,-0.00232903
271240,2.908,15170,8250,16200,11304,-0.0281729,-0.0249327,0.0505755
271260,2.867,15170,8251,16202,11302,-0.0831724,-0.0245946,-0.0979599
271280,2.831,15170,8251,16203,11300,-0.0393634,-0.0222917,-0.124889
271300,2.723,15171,8252,16205,11298,-0.0424064,-0.0173642,-0.0991099
271320,2.668,15170,8251,16206,11297,0.00241743,-0.0191491,-0.107002
271340,2.624,15169,8251,16206,11296,0.0248013,-0.0140569,-0.0998519
271360,2.617,15167,8249,16206,11294,0.0353423,-0.00771259,-0.14603
271380,2.59,15164,8246,16204,11293,0.0672577,4.71E-05,-0.115904
271400,2.582,15160,8243,16202,11291,0.0731701,0.00370159,-0.0435586
271420,2.604,15154,8238,16198,11288,0.0875152,0.00794583,-0.0501249
271440,2.596,15148,8233,16194,11284,0.0934972,0.0118538,-0.0356403
271460,2.633,15141,8227,16188,11279,0.0775414,0.0189852,-0.0530819
271480,2.621,15134,8220,16181,11273,0.0864275,0.0135325,0.0239091
271500,2.6,15126,8214,16174,11265,0.0549593,0.0158278,0.0206119
271520,2.635,15118,8208,16166,11256,0.0522445,0.0116871,0.0109019
271540,2.894,15112,8202,16157,11247,0.043474,0.0120429,0.107021
271560,3.375,15105,8197,16149,11237,0.00291273,0.000934657,0.0755805
271580,3.873,15100,8192,16142,11227,-0.0359142,-0.00803194,0.0910368
271600,3.999,15097,8189,16135,11218,-0.0430526,-0.0139742,0.0618005
271620,4.003,15094,8187,16129,11210,-0.0416714,-0.0151655,0.0428033
271640,3.936,15093,8186,16124,11203,-0.0561798,-0.00983953,0.0475088
271660,3.653,15093,8187,16120,11199,-0.0423398,-0.0111472,0.0481396
271680,3.365,15095,8188,16119,11196,-0.0524945,-0.00863238,0.0714984
271700,3.117,15097,8190,16118,11195,-0.0626813,-0.006016,0.010388
271720,2.924,15100,8193,16119,11196,-0.0449881,-0.0061829,-0.00356907
271740,2.817,15104,8196,16121,11199,-0.0432329,2.40E-05,-0.0278682
271760,2.754,15108,8200,16124,11204,-0.0162756,-0.00213699,-0.0696173
271780,2.688,15111,8203,16128,11209,0.00283987,0.000632819,-0.0508508
271800,2.624,15114,8206,16132,11215,0.0427073,-0.000350792,-0.032556
271820,2.554,15116,8208,16136,11220,0.0457636,0.00106133,-0.0185491
271840,2.569,15117,8209,16139,11226,0.035685,0.0034519,-0.0186935
271860,2.635,15117,8210,16142,11230,0.0577968,0.0122829,-0.0502218
271880,2.693,15116,8210,16143,11233,0.0462538,0.0222893,-0.0552347
271900,2.727,15115,8209,16145,11235,0.0688332,0.0210929,0.0378317
271920,2.768,15113,8207,16145,11235,0.0521276,0.018688,0.0360524
271940,2.789,15110,8205,16144,11234,0.0322777,0.0167498,0.0351181
271960,2.756,15107,8203,16144,11232,0.0233871,0.0245672,0.0440435
271980,2.688,15105,8201,16143,11230,0.012871,0.0227149,0.0578264
272000,2.684,15103,8199,16142,11227,-0.00637641,0.0271421,0.0920817
272020,2.646,15101,8198,16142,11224,-0.0435364,0.0242537,0.080437
272040,2.589,15101,8198,16142,11222,-0.0475699,0.0168489,0.111919
272060,2.569,15102,8199,16144,11220,-0.05632,0.0138955,0.0796895
272080,2.548,15104,8201,16146,11220,-0.0659954,0.00725508,0.0513757
272100,2.52,15107,8204,16151,11221,-0.0552494,0.0051169,0.0667887
272120,2.548,15111,8209,16156,11223,-0.0530418,0.00158753,0.0704759
272140,2.541,15117,8214,16163,11227,-0.0429308,0.000899601,0.0922515
272160,2.562,15123,8219,16170,11233,-0.0472373,0.000177572,0.0696636
272180,2.53,15129,8225,16178,11239,-0.0498111,-0.00371396,0.0354561
272200,2.517,15136,8232,16187,11246,-0.0247907,-0.00366829,0.00389451
272220,2.712,15142,8238,16195,11254,-0.00211222,-0.000570874,-0.0206745
272240,3.137,15148,8243,16203,11261,0.00164296,0.00385079,-0.0713691
272260,3.646,15153,8248,16209,11268,0.0196841,0.00313468,-0.0555771
272280,4,15156,8251,16215,11275,0.0375491,0.00371163,-0.0618979
272300,4.005,15158,8253,16218,11280,0.0513899,-0.00094734,-0.13821
272320,3.893,15159,8254,16219,11283,0.046432,0.00184118,-0.177691
272340,3.658,15157,8253,16219,11285,0.0527959,0.00184989,-0.150081
272360,3.348,15154,8251,16216,11285,0.0534131,0.00805503,-0.142497
272380,3.096,15149,8247,16211,11283,0.0471444,0.0118484,-0.131477
272400,2.898,15143,8242,16204,11279,0.0608253,0.0147258,-0.067513
272420,2.817,15137,8236,16195,11274,0.0484772,0.0191576,-0.0612802
272440,2.744,15129,8230,16186,11267,0.0524875,0.0200461,-0.0249173
272460,2.685,15122,8224,16176,11259,0.0478726,0.0238155,0.0182152
272480,2.584,15115,8218,16166,11251,0.0210903,0.0279392,0.0125519
272500,2.597,15110,8213,16157,11243,-0.00485685,0.0264078,0.0723553
272520,2.617,15106,8209,16149,11235,-0.0312619,0.0211757,0.0744686
272540,2.682,15103,8206,16142,11228,-0.044545,0.0168493,0.038428
272560,2.779,15103,8205,16138,11223,-0.0388548,0.0110914,0.0874169
272580,2.812,15105,8206,16135,11218,-0.0470315,0.00979999,0.0796619
272600,2.857,15110,8208,16134,11215,-0.0567154,0.0049984,0.04143
272620,2.821,15116,8213,16135,11214,-0.0521313,0.00526745,0.0258974
272640,2.793,15124,8219,16138,11214,-0.0501498,-0.00140748,0.0388266
272660,2.772,15134,8226,16142,11216,-0.0369582,-0.00423558,0.00756903
272680,2.705,15146,8234,16148,11219,-0.0217139,0.00125125,0.0253894
272700,2.647,15158,8242,16155,11223,-0.0072951,0.00210508,0.0554875
272720,2.58,15170,8250,16163,11229,-0.0041285,0.00638523,0.0414895
272740,2.554,15183,8259,16171,11236,0.015955,0.0129648,0.0809892
272760,2.491,15195,8267,16179,11244,0.0138431,0.0147981,0.0814807
272780,2.456,15207,8274,16188,11252,0.00330443,0.0162555,0.013816
272800,2.471,15218,8281,16196,11261,0.00399051,0.0118567,0.0627454
272820,2.507,15228,8287,16204,11269,-0.0143363,0.0146119,-0.03418
272840,2.506,15237,8293,16210,11278,-0.00858293,0.00622061,-0.055149
272860,2.527,15245,8297,16216,11286,-0.00201618,0.00351587,-0.0378203
272880,2.542,15252,8301,16220,11293,-0.000754607,-0.00394546,-0.130324
272900,2.748,15257,8304,16223,11298,0.0152044,-0.0143697,-0.118143
272920,3.109,15261,8305,16224,11303,0.0231019,-0.0203217,-0.170123
272940,3.67,15263,8306,16222,11305,0.0335631,-0.0297062,-0.173597
272960,4.002,15265,8306,16219,11305,0.0245937,-0.0268813,-0.131392
272980,4.003,15264,8306,16213,11304,0.0417799,-0.0236894,-0.0436953
273000,3.964,15263,8304,16206,11301,0.0489618,-0.013509,0.038246
273020,3.723,15261,8302,16197,11296,0.0256808,-0.00250745,0.00610743
273040,3.411,15258,8300,16187,11291,0.0188853,0.00733355,0.0203722
273060,3.134,15255,8297,16177,11284,-0.0120265,0.0135571,-0.00496677
273080,2.938,15253,8295,16168,11278,-0.0118059,0.00713162,0.0301665
273100,2.825,15251,8294,16159,11271,-0.0304978,-0.00324409,0.119994
273120,2.741,15250,8293,16152,11265,-0.0575516,-0.00897893,0.00377216
273140,2.663,15251,8293,16146,11261,-0.0457944,-0.0191206,0.049972
273160,2.594,15253,8294,16142,11257,-0.0292613,-0.0211347,0.0771268
273180,2.59,15257,8297,16141,11255,-0.0243696,-0.0233762,0.0773644
273200,2.604,15263,8301,16141,11255,-0.0286126,-0.0144204,0.122629
273220,2.723,15270,8306,16143,11256,-0.0420011,-0.00537471,0.0532982
273240,2.807,15279,8312,16148,11259,-0.0330167,4.93E-05,0.073947
273260,2.829,15289,8320,16153,11263,-0.0262642,0.00359753,0.0849651
273280,2.836,15299,8329,16160,11268,-0.0308361,0.00230854,0.0817031
273300,2.808,15311,8338,16168,11275,-0.0310422,0.00212863,0.103447
273320,2.78,15323,8349,16177,11283,-0.0354023,-0.000103828,0.117382
273340,2.713,15336,8360,16187,11292,-0.0244418,-0.00492034,0.128704
273360,2.688,15348,8372,16197,11303,-0.013963,-0.0148324,0.118687
273380,2.646,15361,8384,16208,11314,-0.0199811,-0.0183758,0.112742
273400,2.605,15373,8395,16219,11327,-0.0363735,-0.0134441,0.0286818
273420,2.52,15385,8407,16231,11341,-0.0365208,-0.00885653,-0.00905211
273440,2.523,15396,8417,16242,11355,-0.0316464,-0.00950129,-0.00405246
273460,2.479,15406,8427,16252,11368,-0.0374468,-0.0182222,-0.0723757
273480,2.453,15414,8435,16262,11381,-0.0294719,-0.022462,-0.11292
273500,2.482,15420,8440,16270,11393,-0.0125542,-0.0267833,-0.143801
273520,2.484,15424,8444,16276,11402,0.00204539,-0.0255471,-0.16465
273540,2.486,15425,8445,16279,11410,0.0251754,-0.0172604,-0.163486
273560,2.597,15423,8443,16280,11414,0.0509282,-0.0102298,-0.157116
273580,2.912,15418,8438,16279,11415,0.0381251,-0.000388807,-0.147037
273600,3.365,15410,8431,16274,11413,0.0452206,0.00596682,-0.177099
273620,3.761,15400,8421,16266,11407,0.0530262,0.00466735,-0.157163
273640,3.911,15387,8409,16256,11398,0.0557642,0.00839037,-0.101296
273660,3.805,15372,8396,16244,11387,0.0807009,0.0105416,0.00459667
273680,3.53,15356,8381,16231,11375,0.0570467,0.0171301,0.0735732
273700,3.236,15340,8367,16217,11361,0.038516,0.0230901,0.056627
273720,3.024,15324,8353,16203,11346,0.0155064,0.0251924,0.0945618
273740,2.843,15310,8341,16190,11331,0.00332025,0.0284977,0.0975211
273760,2.734,15297,8330,16179,11318,-0.0168488,0.0265346,0.137664
273780,2.619,15286,8321,16169,11305,-0.0513802,0.0250201,0.12612
273800,2.556,15278,8314,16162,11294,-0.0339973,0.0159979,0.129067
273820,2.506,15273,8310,16158,11285,-0.0717412,0.00491835,0.095333
273840,2.541,15270,8308,16156,11278,-0.0677081,-0.00524876,0.0674559
273860,2.582,15270,8308,16157,11272,-0.0605285,-0.00885612,0.0861824
273880,2.7,15272,8309,16160,11269,-0.0677997,-0.0107049,0.0765879
273900,2.749,15275,8312,16163,11267,-0.0602638,-0.0126832,-0.00145896
273920,2.765,15278,8314,16168,11266,-0.079503,-0.0127275,-0.0787215
273940,2.779,15281,8317,16173,11267,-0.0721953,-0.0167917,-0.122663
273960,2.755,15283,8319,16178,11267,-0.0242381,-0.0147817,-0.149986
273980,2.705,15284,8320,16182,11268,0.0290215,-0.0137064,-0.144678
274000,2.631,15283,8319,16184,11269,0.0476551,-0.0118236,-0.140694
274020,2.598,15279,8316,16185,11269,0.0447191,-0.00829692,-0.146904
274040,2.568,15273,8311,16184,11268,0.0580987,-0.0025244,-0.201965
274060,2.513,15264,8304,16180,11266,0.0653454,0.00168599,-0.202867
274080,2.464,15253,8295,16174,11262,0.091925,0.00388845,-0.162425
274100,2.489,15239,8285,16166,11257,0.118459,0.00522473,-0.0611997
274120,2.465,15225,8273,16157,11251,0.0870604,0.010188,0.0203064
274140,2.471,15209,8260,16147,11243,0.0561869,0.0206179,-0.038386
274160,2.53,15193,8248,16136,11234,0.0977673,0.0248667,0.0632797
274180,2.519,15177,8236,16125,11224,0.0666208,0.022985,0.0833576
274200,2.534,15163,8225,16114,11214,0.0600539,0.0215489,0.10163
274220,2.552,15151,8216,16105,11205,0.0128251,0.0167547,0.135578
274240,2.812,15141,8209,16097,11196,-0.0333067,0.00765014,0.174204
274260,3.256,15134,8205,16092,11189,-0.0393884,0.00385179,0.156313
274280,3.743,15130,8203,16089,11184,-0.0721436,-0.000217084,0.139795
274300,3.972,15129,8203,16088,11181,-0.0652684,-0.00177405,0.148378
274320,3.963,15130,8206,16091,11181,-0.0774673,-0.00292675,0.133713
274340,3.726,15134,8210,16095,11183,-0.0991898,-0.000958834,0.100214
274360,3.481,15140,8216,16102,11188,-0.105052,-0.000170886,0.0699182
274380,3.208,15147,8223,16111,11195,-0.119649,-0.00341982,0.024839
274400,2.94,15154,8231,16121,11204,-0.123504,-0.00207913,-0.0656272
274420,2.772,15162,8238,16132,11215,-0.106099,0.000552242,-0.141905
274440,2.674,15168,8244,16142,11225,-0.0755076,0.000474608,-0.175292
274460,2.643,15174,8249,16152,11236,-0.014778,-0.00777633,-0.168194
274480,2.566,15177,8253,16160,11246,0.00881151,-0.0100158,-0.167439
274500,2.503,15178,8254,16167,11255,0.0103426,-0.00743869,-0.172986
274520,2.477,15176,8254,16172,11262,0.0726957,-0.000991186,-0.0961612
274540,2.547,15173,8252,16174,11267,0.0681934,0.0136264,-0.0535566
274560,2.605,15167,8248,16175,11269,0.106908,0.0284481,0.00123826
274580,2.628,15160,8242,16174,11270,0.125395,0.0407001,0.0895309
274600,2.714,15152,8237,16172,11270,0.0959174,0.0466033,0.16798
274620,2.773,15144,8231,16170,11268,0.0823634,0.0412545,0.200094
274640,2.766,15137,8226,16169,11266,0.0508257,0.0263652,0.200663
274660,2.689,15131,8222,16168,11263,0.000510969,0.011999,0.144687
274680,2.615,15128,8220,16169,11262,-0.0196542,-0.00895789,0.186879
274700,2.607,15127,8220,16172,11262,-0.0316372,-0.0221316,0.178841
274720,2.572,15129,8222,16178,11263,-0.0355183,-0.0403791,0.248052
274740,2.513,15134,8226,16186,11267,-0.0573502,-0.0472814,0.255178
274760,2.513,15142,8233,16197,11274,-0.103362,-0.0511563,0.156859
274780,2.512,15153,8241,16210,11283,-0.105031,-0.0472676,0.12302
274800,2.484,15166,8251,16226,11294,-0.119721,-0.0319678,-0.00576369
274820,2.456,15180,8261,16243,11308,-0.0438301,-0.0184559,0.0283898
274840,2.464,15195,8271,16261,11323,-0.0454891,-0.0147186,0.0952783
274860,2.45,15209,8281,16279,11340,-0.0917397,-0.0208693,-0.0169652
274880,2.446,15222,8290,16296,11357,-0.0664883,-0.0249056,-0.104587
274900,2.439,15233,8297,16311,11374,-0.0777066,-0.0283239,-0.214383
274920,2.549,15241,8301,16323,11389,-0.0397733,-0.0237758,-0.231897
274940,2.922,15245,8303,16331,11401,-0.0413002,-0.00927694,-0.575647
274960,3.441,15245,8302,16335,11410,0.0834417,-0.0173736,-0.226489
274980,3.905,15241,8297,16333,11415,0.0413446,-0.00265614,-0.306772
275000,4.006,15232,8290,16326,11414,0.0627209,-0.00117083,-0.511135
275020,3.915,15219,8278,16313,11408,0.0953054,0.0108611,-0.403506
275040,3.686,15201,8264,16294,11396,0.136158,0.00773408,-0.290479
275060,3.421,15180,8247,16269,11378,0.167509,0.0136413,-0.279629
275080,3.151,15156,8227,16239,11354,0.0777599,0.0119635,-0.355611
275100,2.92,15129,8206,16205,11325,0.0862701,0.00808803,-0.255464
275120,2.826,15102,8185,16169,11293,0.10688,-0.01108,-0.137574
275140,2.751,15074,8164,16132,11258,0.0882932,-0.0128122,0.0139234
275160,2.65,15049,8144,16096,11221,0.159525,-0.000127674,0.214703
275180,2.586,15026,8126,16062,11186,0.1559,0.0175141,0.312571
275200,2.566,15008,8113,16033,11154,0.181479,0.031393,0.384153
275220,2.547,14995,8104,16010,11126,0.129443,0.0433466,0.378289
275240,2.618,14989,8100,15995,11105,0.082635,0.0210827,0.46352
275260,2.657,14991,8103,15989,11091,0.139362,0.0146825,0.769197
275280,2.71,15000,8112,15992,11086,0.0140679,0.0202514,0.551614
275300,2.713,15017,8128,16005,11090,-0.0368726,0.0112843,0.472116
275320,2.664,15042,8149,16028,11104,-0.0879368,0.0181718,0.480529
275340,2.649,15072,8175,16058,11126,-0.144975,0.000522901,0.276226
275360,2.605,15107,8204,16095,11155,-0.0958414,-0.0107759,0.250332
275380,2.516,15145,8236,16136,11189,-0.163653,-0.0305842,-0.0941738
275400,2.467,15183,8267,16177,11227,-0.148476,-0.0385906,-0.0874773
275420,2.46,15220,8296,16217,11265,-0.255133,-0.0203766,-0.520982
275440,2.442,15252,8321,16253,11301,-0.297789,-0.022407,-1.00336
275460,2.401,15278,8340,16281,11333,-0.144407,-0.0414022,-0.533826
275480,2.395,15296,8352,16299,11357,-0.161651,-0.0447939,-0.669251
275500,2.425,15304,8354,16306,11373,-0.0980389,-0.0514423,-0.532468
275520,2.449,15301,8348,16300,11378,-0.129334,-0.0523685,-0.771064
275540,2.447,15288,8332,16281,11372,-0.115252,-0.00686926,-1.12402
275560,2.521,15263,8307,16249,11355,0.0632723,0.00784493,-0.638274
275580,2.552,15230,8275,16207,11327,0.146051,0.0246784,-0.275175
275600,2.53,15191,8238,16158,11293,0.217697,0.0414877,0.233819
275620,2.695,15149,8199,16106,11253,0.167372,0.0680141,0.439781
275640,3.001,15107,8161,16053,11211,0.15084,0.101541,0.411452
275660,3.43,15068,8126,16004,11170,0.19323,0.091045,0.566331
275680,3.775,15036,8098,15962,11133,0.204838,0.082714,0.649092
275700,3.849,15013,8079,15932,11104,0.372653,0.0702925,1.05875
275720,3.722,15002,8071,15916,11086,0.19361,0.0469442,0.895616
275740,3.466,15005,8074,15915,11080,0.0847834,-0.0111326,0.674706
275760,3.158,15021,8090,15930,11086,0.085152,-0.0398866,0.719022
275780,2.936,15049,8116,15959,11104,-0.0420877,-0.0636503,0.632486
275800,2.763,15089,8151,16001,11134,0.0222825,-0.0394661,0.701491
275820,2.646,15138,8194,16053,11174,-0.0895554,-0.0342242,0.474901
275840,2.565,15193,8242,16113,11222,-0.158579,-0.0279605,0.220267
275860,2.463,15251,8292,16176,11275,-0.181483,-0.0248797,-0.243217
