"time,sec","ppg heart rate, bpm",wi1,wi2,wi3,wi4,"candidate heart rate, bpm",,
126.16,80.292,-5.8772,10.679,-25.268,20.454,97.961,,
127.16,79.193,0.83287,-0.090123,1.9345,-1.9531,81.573,,
127.16,79.193,2.1266,-0.38297,2.0573,-4.0934,103.09,,
127.16,79.193,-1.8971,5.8677,-17.394,13.575,76.996,,
127.16,79.193,5.7956,-7.7721,5.0147,-3.0202,49.347,,
128.16,78.094,0.90271,-1.5567,2.0576,-0.65206,80.2,,
128.16,78.094,2.9831,-0.019321,1.4841,-4.3525,69.397,,
128.16,78.094,6.6132,-8.3474,3.8416,-2.2351,44.586,,
128.16,78.094,-2.7592,7.3445,-16.206,11.754,77.545,,
129.16,77.454,-6.2576,9.0349,-4.3551,2.2933,80.566,,
129.16,77.454,12.943,-20.942,18.26,-9.9758,116.09,,
129.16,77.454,6.7525,-3.5697,1.9987,-5.0781,69.489,,
129.16,77.454,-5.9764,5.4147,15.725,-15.48,76.813,,
130.16,77.179,2.7236,-3.985,5.1909,-3.1819,78.369,,
130.16,77.179,14.454,-19.837,13.006,-7.7601,81.94,,
130.16,77.179,7.8841,-5.4197,-12.417,10.314,75.439,,
130.16,77.179,2.2696,1.1081,0.40754,-3.784,69.305,79.468,
131.16,77.179,1.6987,-1.5193,2.2572,-1.6565,77.454,,
131.16,77.179,2.3968,0.7301,-1.5452,-1.6483,68.207,,
131.16,77.179,11.905,-16.474,12.63,-8.0472,133.39,,
131.16,77.179,3.4121,-4.4462,-5.9392,7.0593,78.552,,
132.16,77.179,3.8711,-4.5391,5.1291,-3.6858,78.278,,
132.16,77.179,3.9871,-1.8796,2.1079,-4.311,66.742,,
132.16,77.179,3.9964,-4.1445,-6.0002,6.2963,75.806,,
132.16,77.179,23.216,-32.136,22.547,-13.8,132.66,,
133.16,76.721,3.3878,-3.1279,4.6138,-4.1027,74.432,,
133.16,76.721,2.6311,-3.5908,-5.2,6.3718,51.453,,
133.16,76.721,1.2902,2.0757,-2.1372,-1.3269,66.833,,
133.16,76.721,28.099,-34.484,23.358,-17.015,133.03,,
134.16,75.439,2.553,-2.7484,3.8068,-2.832,83.771,,
134.16,75.439,13.739,-17.241,13.239,-9.8144,63.446,,
134.16,75.439,4.4841,-5.2378,-5.0859,5.9721,46.692,,
134.16,75.439,-1.1808,-2.3058,2.2787,1.2254,66.467,,
135.16,73.792,-1.5524,2.6509,0.12234,-0.46993,85.052,,
135.16,73.792,2.6191,-3.4008,-5.6516,6.606,46.6,,
135.16,73.792,15.574,-19.069,13.51,-9.8157,62.622,,
135.16,73.792,4.7307,0.84511,-1.748,-3.9005,107.94,,
136.16,71.869,0.89976,-0.36762,1.5563,-1.3124,86.151,,
136.16,71.869,-3.0933,-0.23161,0.54993,2.8575,108.86,,
136.16,71.869,4.0466,-3.8399,-6.9373,6.8155,107.94,,
136.16,71.869,15.833,-20.288,15.823,-11.356,51.544,,
137.16,70.862,1.2743,-0.85277,2.7585,-2.4104,87.158,,
137.16,70.862,0.42387,3.7325,-4.1438,-0.1041,109.5,,
137.16,70.862,4.3302,-4.4791,-8.2815,8.5636,108.22,,
137.16,70.862,-28.91,37.424,-35.177,26.73,51.727,,
138.16,70.862,-1.8665,3.146,-0.44572,-0.11731,87.524,,
138.16,70.862,3.5296,-3.8804,-4.0005,4.5925,107.57,,
138.16,70.862,2.4958,-0.16727,-0.55421,-1.8971,68.39,,
138.16,70.862,7.7676,-9.6276,9.3261,-7.2728,51.361,,
139.16,71.411,-0.48464,1.4897,0.60745,-0.86396,87.524,,
139.16,71.411,0.77634,1.7821,-2.0671,-0.64944,69.031,,
139.16,71.411,3.4939,-3.5786,-4.6066,4.8931,106.48,,
139.16,71.411,-14.345,17.358,-17.154,14.061,88.806,,
140.16,71.96,-2.0813,2.6578,-0.16963,0.30616,86.609,,
140.16,71.96,3.6019,-4.2119,-4.5117,5.387,86.975,,
140.16,71.96,3.9707,-0.34416,-1.6739,-1.6215,89.081,,
140.16,71.96,-7.2608,10.403,-11.936,8.6488,51.086,,
141.16,72.51,1.0662,-1.8773,1.907,0.31171,84.778,,
141.16,72.51,1.2851,1.5584,-0.76024,-1.9371,93.109,,
141.16,72.51,8.1869,-10.962,8.7829,-6.0524,50.354,,
141.16,72.51,4.4471,-3.9961,-5.2138,4.8296,44.952,,
142.16,72.601,4.1004,-7.1047,5.9057,-1.5837,83.038,,
142.16,72.601,5.2903,-7.0274,-1.7385,3.3252,56.58,,
142.16,72.601,-7.5099,13.576,-20.919,15.255,88.806,,
142.16,72.601,6.9033,-3.689,2.1022,-4.9251,85.236,,
143.16,72.418,4.228,-5.5697,4.3003,-1.5645,82.123,,
143.16,72.418,7.8174,-10.625,6.7904,-4.1737,99.701,,
143.16,72.418,2.7534,0.21273,-2.2775,-0.60714,109.59,,
143.16,72.418,3.4016,-3.5886,-12.22,12.432,70.313,,
144.16,72.144,-1.1461,2.9673,-0.66796,-0.41624,80.109,,
144.16,72.144,2.1934,1.657,-3.0515,-0.98884,110.5,,
144.16,72.144,8.9819,-8.9915,-12.892,13.267,83.588,,
144.16,72.144,-12.579,17.985,-17.682,12.119,104.55,,
145.16,71.594,3.8038,-4.6956,6.4127,-4.1582,78.186,,
145.16,71.594,-10.017,17.329,-21.133,14.166,73.242,,
145.16,71.594,3.461,-0.25479,-0.75328,-2.5273,109.95,,
145.16,71.594,10.964,-13.059,-8.1479,10.38,69.214,,
146.16,71.32,-0.73545,0.13687,3.7483,-1.7562,72.876,,
146.16,71.32,7.6158,-3.1206,2.2579,-6.5079,109.77,,
146.16,71.32,10.047,-11.636,-10.073,11.934,68.939,,
146.16,71.32,-12.026,20.14,-21.768,13.635,72.327,,
147.16,71.045,1.6182,-1.8838,3.2245,-1.52,72.144,,
147.16,71.045,-2.7798,6.2067,-10.673,7.4187,47.058,,
147.16,71.045,1.1367,1.8742,-0.78706,-2.2372,109.59,,
147.16,71.045,5.773,-5.9272,-3.5503,3.7408,67.566,,
148.16,71.503,-1.1808,1.649,3.071,-2.1537,71.594,,
148.16,71.503,-1.8893,0.21502,-1.0042,2.6838,71.228,,
148.16,71.503,3.1863,2.5783,-21.395,16.056,63.995,,
148.16,71.503,9.5676,-14.66,2.7659,2.763,55.847,,
149.16,72.235,0.45909,-1.3216,-2.4312,1.8801,70.862,,
149.16,72.235,-1.4595,-1.3618,3.4869,-0.69543,59.692,,
149.16,72.235,-1.5436,4.1879,-16.159,13.719,73.151,,
149.16,72.235,-9.1339,12.372,1.3547,-5.02,70.496,,
150.16,73.059,2.038,-2.4789,-5.184,4.3459,70.313,,
150.16,73.059,3.7695,-1.7426,-16.47,15.118,64.362,,
150.16,73.059,-1.7575,-0.98778,1.3786,1.2973,58.96,,
150.16,73.059,-5.2402,10.162,-10.49,5.2259,72.784,,
151.16,73.7,1.7797,-3.2074,-2.7946,2.9155,51.361,54.657,
151.16,73.7,-2.254,-0.077525,2.2589,0.031018,60.974,,
151.16,73.7,3.7647,-3.0107,-15.37,15.155,63.629,,
151.16,73.7,-6.5542,11.344,-8.677,3.5052,47.241,,
152.16,74.158,2.1321,-1.6737,-5.2543,3.5691,51.91,,
152.16,74.158,2.9954,0.66565,-18.01,15.027,61.615,,
152.16,74.158,-2.8107,1.3824,-7.3845,8.5018,81.207,,
152.16,74.158,-5.5164,9.939,-5.3378,0.60134,47.15,,
153.16,74.066,2.0022,-1.6993,-7.6869,6.213,51.27,,
153.16,74.066,3.2176,-2.1872,-15.929,15.737,59.875,,
153.16,74.066,-3.6451,1.5939,-1.2079,2.8392,105.83,,
153.16,74.066,-3.5811,9.5154,-11.433,5.4301,51.178,,
154.16,74.066,1.4107,-1.8103,0.093511,-1.0245,52.185,,
154.16,74.066,-3.4025,0.95499,-2.1434,4.1094,105.83,,
154.16,74.066,-5.5248,10.545,-3.6597,-1.6439,48.065,,
154.16,74.066,1.3247,0.6452,-11.234,9.3902,57.77,,
155.16,73.883,-0.85996,1.9038,0.3958,-0.050531,78.735,,
155.16,73.883,5.3572,-8.6771,2.7061,0.88757,52.185,,
155.16,73.883,-2.4104,-0.9953,-0.99927,4.3215,105.65,,
155.16,73.883,1.0295,1.546,-14.166,11.749,54.016,,
156.16,74.249,1.172,-1.2952,-4.2104,2.9976,77.179,,
156.16,74.249,-2.8267,4.8918,0.41183,-2.7512,58.044,,
156.16,74.249,-0.5477,4.1342,-14.665,11.275,53.009,,
156.16,74.249,-3.6737,1.6476,-3.7753,5.5035,103.73,,
157.16,74.615,0.79443,-1.4223,-1.7015,0.99291,75.806,,
157.16,74.615,-3.2186,1.4606,-0.20258,1.5274,101.81,,
157.16,74.615,0.18978,2.0415,-11.82,9.8157,53.467,,
157.16,74.615,-4.4147,9.3158,-5.4273,0.034525,58.96,,
158.16,75.439,-0.77311,1.7386,0.77614,-0.37316,73.425,,
158.16,75.439,0.97153,0.63877,-0.19251,-1.3446,101.07,,
158.16,75.439,5.0098,-7.3582,-0.7166,3.6165,76.996,,
158.16,75.439,-2.387,6.0966,-21.321,17.566,59.326,,
159.16,76.172,0.55645,-1.1187,-0.067661,-0.77862,71.32,,
159.16,76.172,-2.6079,-0.94633,-0.029489,3.3084,64.636,,
159.16,76.172,-2.5597,4.3181,-0.34511,-1.5773,77.087,,
159.16,76.172,-1.1259,6.1283,-26.088,21.155,57.404,,
160.16,76.813,0.40169,-0.66144,-2.2132,1.0725,70.313,,
160.16,76.813,-2.8321,0.017935,-2.3388,4.9037,64.087,,
160.16,76.813,-6.1959,9.0481,1.8039,-4.9995,77.271,,
160.16,76.813,-1.0275,5.0335,-25.469,21.621,56.946,,
161.16,77.271,0.41503,0.3494,-3.7196,1.6063,95.764,,
161.16,77.271,-3.0568,-0.56307,-1.3913,4.6432,104.83,,
161.16,77.271,-0.6543,4.6714,-24.377,20.643,55.573,,
161.16,77.271,-3.746,5.1904,-0.48726,-1.0036,47.882,,
162.16,77.087,2.0784,-1.8436,0.72595,-0.19664,95.856,,
162.16,77.087,5.4081,-6.4439,4.1566,-3.3466,45.685,,
162.16,77.087,0.43514,-3.6514,3.4325,-0.19065,101.35,,
162.16,77.087,-0.3742,0.98531,-11.246,10.614,79.926,,
163.16,77.271,0.93682,-0.64472,2.3533,-1.8741,80.109,,
163.16,77.271,-7.6606,9.1677,-10.379,8.9676,51.727,,
163.16,77.271,5.6351,-5.7423,-4.9926,5.2389,52.551,,
163.16,77.271,0.11585,4.3523,-2.5997,-1.9481,103.64,,
164.16,77.087,0.46323,-0.16194,2.3369,-1.8698,79.559,,
164.16,77.087,5.4222,-4.7981,-5.8508,5.3999,53.558,,
164.16,77.087,1.6826,2.1979,0.97987,-4.9555,105.1,,
164.16,77.087,-17.908,20.619,-19.135,16.578,49.164,,
165.16,77.179,-3.2997,4.0785,-0.29916,0.27,78.278,,
165.16,77.179,6.4208,-6.412,-6.9491,7.1681,55.206,,
165.16,77.179,-9.8282,10.787,-11.017,9.9233,53.009,,
165.16,77.179,-2.0602,7.9158,-5.7634,-0.19492,104.55,,
166.16,77.637,-4.1805,5.1245,-1.7262,1.5327,76.172,,
166.16,77.637,5.7475,-5.8308,-6.2247,6.5194,77.454,,
166.16,77.637,-11.41,13.371,-14.371,12.201,54.108,,
166.16,77.637,-0.022254,6.3216,-5.1352,-1.1626,105.47,,
167.16,78.003,-4.2181,5.0111,-0.96557,0.90735,74.707,,
167.16,78.003,4.682,-5.3393,-5.3001,6.1923,78.003,,
167.16,78.003,11.911,-13.128,12.044,-10.579,63.08,,
167.16,78.003,-1.7506,7.6138,-7.7294,1.9089,59.784,,
168.16,78.461,1.2689,-1.5769,2.4004,-1.3001,59.052,,
168.16,78.461,-11.847,13.839,-14.233,12.285,71.228,,
168.16,78.461,1.2616,5.863,-5.9073,-1.0392,133.94,,
168.16,78.461,6.9284,-7.8316,-5.5152,6.4499,79.651,,
169.16,78.278,5.6011,-6.5029,4.9506,-3.3214,59.692,,
169.16,78.278,-9.1039,10.888,-13.686,12.188,75.348,,
169.16,78.278,7.5732,-8.1932,-6.8262,7.308,80.109,,
169.16,78.278,3.5965,3.3272,-3.1565,-3.5987,134.03,,
170.16,78.003,3.6831,-3.1227,1.1859,-0.99189,79.834,,
170.16,78.003,9.9312,-11.426,-1.6929,3.0284,65.277,,
170.16,78.003,2.4773,1.183,1.1706,-4.9765,56.305,,
170.16,78.003,-15.972,22.196,-31.105,24.886,75.714,,
171.16,76.813,1.3824,-1.2054,3.3057,-2.7125,82.764,,
171.16,76.813,-11.835,13.954,-15.059,13.021,88.806,,
171.16,76.813,6.6156,-7.2681,-5.8177,6.5618,79.834,,
171.16,76.813,0.88698,7.8782,-4.4429,-4.3347,55.756,,
172.16,75.348,0.71117,-0.82133,0.31789,0.56849,82.855,,
172.16,75.348,7.8942,-9.3069,-4.1179,5.4685,79.376,,
172.16,75.348,6.4146,0.69333,0.50572,-7.4724,56.305,,
172.16,75.348,-12.928,17.637,-28.334,23.601,87.708,,
173.16,74.158,1.394,-1.6526,0.95621,0.075921,83.954,,
173.16,74.158,7.7604,-8.848,-5.5297,6.5578,82.581,,
173.16,74.158,5.9224,2.0425,-1.1305,-6.7307,54.932,,
173.16,74.158,-16.727,23.793,-27.067,20.053,89.996,,
174.16,73.151,-0.99849,1.3442,3.472,-3.0793,83.954,,
174.16,73.151,14.151,-18.794,-5.0118,10.085,90.363,,
174.16,73.151,-17.596,27.423,-33.678,24.005,107.39,,
174.16,73.151,9.6686,-2.605,-2.5829,-4.4261,77.179,,
175.16,73.059,-1.1905,1.8153,2.2096,-2.0872,89.264,,
175.16,73.059,12.812,-11.83,-11.599,11.019,90.088,,
175.16,73.059,5.8028,3.0442,-3.4494,-5.4905,78.369,,
175.16,73.059,-19.571,27.627,-31.624,23.606,109.68,,
176.16,73.059,0.64387,-0.55017,2.3665,-1.6845,90.363,,
176.16,73.059,2.0045,-2.6769,-19.835,20.697,78.918,,
176.16,73.059,6.2005,1.4092,-9.7493,2.2055,78.278,,
176.16,73.059,-22.23,29.199,-17.061,10.07,50.262,,
177.16,73.242,1.4556,-1.1735,3.1719,-2.6807,90.363,,
177.16,73.242,-7.3526,12.489,-18.232,13.208,50.995,70.496,
177.16,73.242,2.4908,3.9795,2.683,-9.3776,79.285,,
177.16,73.242,18.797,-20.35,-4.0384,5.6892,71.045,,
178.16,73.334,1.508,-2.1517,4.9597,-3.5591,90.454,,
178.16,73.334,-6.8292,11.558,-17.463,12.961,70.221,,
178.16,73.334,8.7027,-3.0775,0.39152,-6.0012,81.757,,
178.16,73.334,14.885,-17.398,-2.47,5.1699,70.679,,
179.16,73.334,0.15685,0.20999,1.614,-1.201,69.489,,
179.16,73.334,6.1664,-2.2144,1.4793,-5.4808,82.581,,
179.16,73.334,8.1627,-8.7225,-9.1335,9.9457,71.686,,
179.16,73.334,-16.348,23.736,-27.718,20.342,50.446,,
180.16,73.151,1.9032,-1.936,3.1413,-2.349,70.221,,
180.16,73.151,-6.2721,9.6855,-12.457,9.2387,52.551,,
180.16,73.151,3.5978,0.93799,-1.6386,-3.0738,82.764,,
180.16,73.151,11.97,-14.006,-1.9808,4.0957,71.411,,
181.16,73.517,-0.63611,1.4066,-0.58107,0.60877,71.045,,
181.16,73.517,3.9303,3.8775,-5.4988,-2.2676,82.214,,
181.16,73.517,-20.347,30.52,-30.817,20.571,109.04,,
181.16,73.517,1.2069,4.1443,-29.468,24.245,73.517,,
182.16,73.792,-1.6672,3.9352,-4.1746,2.6874,72.144,,
182.16,73.792,-22.296,33.054,-29.363,18.348,52.826,,
182.16,73.792,10.479,-4.4845,-5.1757,-0.98125,79.376,,
182.16,73.792,1.2498,2.8324,-29.595,25.595,73.7,,
183.16,74.707,-1.7649,3.196,-2.1846,1.5234,73.334,,
183.16,74.707,-7.587,12.509,-17.878,12.878,113.43,,
183.16,74.707,8.3081,-7.9711,-6.9295,6.7293,74.615,,
183.16,74.707,2.5509,5.1592,-5.2249,-2.5564,99.976,,
184.16,75.348,-2.3816,3.8156,-3.0495,2.3833,74.524,,
184.16,75.348,6.828,-10.276,15.179,-11.582,58.868,,
184.16,75.348,-6.7335,6.8563,4.9143,-5.1753,73.975,,
184.16,75.348,-5.9525,-1.1055,3.4883,3.601,100.25,,
185.16,76.08,-2.5337,3.4927,-0.74579,0.54316,74.89,,
185.16,76.08,6.1819,-6.205,-6.4333,6.6819,74.799,,
185.16,76.08,-9.2506,13.23,-15.952,11.857,59.784,,
185.16,76.08,1.5366,4.7103,-1.6076,-4.6139,100.43,,
186.16,76.63,-1.4422,2.7037,-3.6959,3.2051,72.601,,
186.16,76.63,-2.7757,6.6633,-28.328,24.229,76.355,,
186.16,76.63,20.197,-24.617,4.1103,0.52069,60.333,,
186.16,76.63,2.7,5.7123,-9.7113,1.3103,99.335,,
187.16,77.179,-2.6689,4.1859,-3.4824,2.7327,69.672,,
187.16,77.179,-12.975,18.772,-27.4,21.307,63.446,,
187.16,77.179,7.5296,-8.2081,-5.6054,6.4271,76.263,,
187.16,77.179,4.4639,2.2298,-7.9116,1.1951,98.694,,
188.16,78.186,-2.2437,3.2838,-3.4352,3.165,65.369,,
188.16,78.186,2.3434,-6.3975,26.725,-22.439,75.623,,
188.16,78.186,-19.382,23.361,-5.4552,1.1725,66.65,,
188.16,78.186,-3.3976,-3.3497,2.0917,4.5715,99.609,,
189.16,79.742,0.59324,0.4932,-2.4279,2.1324,72.144,,
189.16,79.742,1.5094,1.8611,-1.8799,-1.5525,100.8,,
189.16,79.742,7.6183,-8.2967,-5.0199,5.6661,104.83,,
189.16,79.742,-7.9625,16.421,-33.555,25.063,69.763,,
190.16,81.848,-0.078225,1.376,-1.7984,1.31,83.038,,
190.16,81.848,-2.3362,-0.55499,-2.0904,5.076,102.45,,
190.16,81.848,10.857,-20.242,34.445,-25.018,69.58,,
190.16,81.848,-9.5719,10.011,4.2002,-4.6634,68.207,,
191.16,83.679,-1.5913,2.372,-0.5395,0.54131,101.99,,
191.16,83.679,6.5445,-6.5853,-3.2436,3.4668,68.024,,
191.16,83.679,-1.2832,-1.0604,-0.90194,3.2657,110.78,,
191.16,83.679,-7.5503,14.002,-25.315,18.874,69.946,,
192.16,85.052,-0.76771,1.3318,-0.3593,0.58456,80.292,,
192.16,85.052,1.8304,-0.21834,1.4199,-3.0247,107.03,,
192.16,85.052,5.6763,-5.9527,-2.5748,2.9849,66.284,,
192.16,85.052,-5.5855,11.4,-20.613,14.908,82.581,,
193.16,85.602,2.2234,-2.6924,1.8054,-0.57958,104,,
193.16,85.602,6.7577,-7.8893,-2.1623,3.1519,65.643,,
193.16,85.602,2.4084,0.1067,-0.3184,-2.1521,110.23,,
193.16,85.602,-7.7903,13.972,-27.146,21.277,72.235,,
194.16,85.51,-0.51922,1.1778,-1.4738,1.6018,81.757,,
194.16,85.51,1.6079,0.70962,-1.3349,-0.94889,109.22,,
194.16,85.51,-11.962,17.455,-22.905,17.252,70.953,,
194.16,85.51,4.3035,-4.8628,-4.1972,4.784,103.73,,
195.16,84.961,4.6874,-6.2891,9.4471,-6.5595,109.22,,
195.16,84.961,6.213,-7.3376,-1.3149,2.2998,67.474,,
195.16,84.961,-2.061,-0.4697,0.70703,1.894,67.291,79.926,
195.16,84.961,-5.523,13.154,-31.416,24.362,84.045,,
196.16,84.229,0.61846,-0.072277,-1.3364,1.5899,109.68,,
196.16,84.229,-1.5065,-0.93667,2.0193,0.40591,78.827,,
196.16,84.229,-5.9803,6.7172,3.0223,-3.7211,119.93,,
196.16,84.229,9.7412,-17.133,30.817,-23.511,69.946,,
197.16,84.137,0.81458,0.43446,-3.9612,3.5118,108.4,,
197.16,84.137,-2.7896,1.3553,-0.23708,1.752,76.904,,
197.16,84.137,5.544,-7.0359,-2.2282,3.6724,80.933,,
197.16,84.137,-4.4949,9.8898,-20.773,15.362,111.88,,
198.16,84.686,-3.1726,4.1601,-4.4414,4.1845,55.206,,
198.16,84.686,-4.8408,10.14,-20.173,14.698,111.6,,
198.16,84.686,0.53166,3.0166,-0.92162,-2.4189,76.08,,
198.16,84.686,13.314,-12.138,-14.287,13.488,104.83,,
199.16,85.876,-2.1535,2.7752,-3.2355,3.3463,56.03,94.757,
199.16,85.876,-2.335,-0.22388,0.77724,1.511,104.37,,
199.16,85.876,-3.2305,7.5969,-18.511,14.045,83.954,,
199.16,85.876,5.8101,-7.5607,-1.2495,3.1331,96.588,,
200.16,87.708,4.2227,-2.468,-7.5814,7.1845,96.497,,
200.16,87.708,7.0704,-8.3444,1.8071,-0.79212,69.489,,
200.16,87.708,-1.3688,5.0806,-15.861,11.973,54.749,,
200.16,87.708,0.31141,2.4286,0.25717,-2.9526,102.91,,
201.16,88.989,-5.4958,5.1431,-1.4661,0.47556,107.03,,
201.16,88.989,-6.4731,7.5755,-0.7634,-0.033339,69.214,,
201.16,88.989,0.025833,-4.4997,-0.67586,5.3462,99.426,,
201.16,88.989,0.65019,4.9707,-25.882,20.506,98.419,,
202.16,89.081,1.7047,-1.5812,0.33062,0.31505,92.377,,
202.16,89.081,6.6315,-8.6161,1.2126,0.63846,53.741,,
202.16,89.081,3.7423,-0.54779,7.4679,-10.794,101.17,,
202.16,89.081,-1.2464,8.6442,-27.913,20.602,98.419,,
203.16,88.531,0.83196,-1.1229,1.1291,-0.066019,91.827,,
203.16,88.531,6.5088,-8.0778,1.5268,-0.032662,62.988,,
203.16,88.531,1.8218,1.9814,1.444,-5.1164,100.71,,
203.16,88.531,-0.052139,5.622,-23.556,18.261,93.018,,
204.16,86.975,5.8051,-6.4569,0.94339,1.0897,91.278,,
204.16,86.975,6.7306,-7.9359,0.73426,0.2006,62.897,,
204.16,86.975,-0.1268,2.6748,8.7518,-11.28,100.52,,
204.16,86.975,-2.1845,8.4314,-23.637,17.559,76.355,,
205.16,84.778,-0.62172,1.2129,-1.5505,1.7435,93.567,,
205.16,84.778,-2.7282,5.5525,-12.965,10.092,78.552,,
205.16,84.778,-2.4178,-1.5976,1.4183,2.481,101.62,,
205.16,84.778,6.2778,-7.4599,-1.767,3.0579,91.736,,
206.16,82.123,-0.11272,0.62662,-1.1387,1.4131,95.306,,
206.16,82.123,-2.1329,4.5596,-12.461,10.011,80.017,,
206.16,82.123,2.673,1.2942,-2.7563,-1.1336,101.53,,
206.16,82.123,6.1148,-7.5608,-0.98033,2.5081,92.651,,
207.16,80.841,-0.38841,-0.08226,1.2888,-0.06837,83.038,,
207.16,80.841,-0.54621,-2.1484,1.4572,1.0206,100.43,,
207.16,80.841,-9.6773,8.9348,12.762,-12.298,93.292,,
207.16,80.841,8.2363,-11.311,12.589,-9.5335,58.044,,
208.16,80.383,0.093192,-0.28925,1.8249,-0.86215,96.222,,
208.16,80.383,0.52734,2.1872,-3.4482,0.8552,98.236,,
208.16,80.383,-8.2297,10.9,-11.582,8.9997,58.502,,
208.16,80.383,11.165,-11.038,-10.235,10.421,49.988,,
209.16,80.475,-0.72771,-0.14153,5.2759,-3.7136,77.271,,
209.16,80.475,1.0993,1.7784,-1.9403,-0.7706,94.482,,
209.16,80.475,-9.5299,12.786,-12.074,8.9653,60.333,,
209.16,80.475,13.352,-14.006,-9.3035,10.575,94.574,,
210.16,81.39,-3.2484,4.4516,1.7652,-1.6394,67.383,,
210.16,81.39,6.4261,-6.1599,-4.9273,4.9534,49.988,,
210.16,81.39,1.5155,0.98007,-1.3615,-1.1958,95.123,,
210.16,81.39,-6.072,8.8448,-11.507,8.7301,110.23,,
211.16,84.137,1.7631,-1.6012,0.29978,0.32561,89.905,,
211.16,84.137,4.1427,-3.653,-6.273,5.7192,48.615,,
211.16,84.137,-7.7119,10.506,-13.462,10.773,109.22,,
211.16,84.137,-2.5605,8.3839,-8.4222,2.6178,49.896,,
212.16,87.158,-0.74235,-0.26937,3.6367,-1.9301,106.84,,
212.16,87.158,2.4818,-0.98664,3.2293,-4.5679,49.255,,
212.16,87.158,-13.981,22.218,-30.156,22.477,68.848,,
212.16,87.158,17.66,-17.208,-5.3842,5.3533,91.278,,
213.16,88.074,-0.25542,0.66986,2.2633,-1.9318,107.21,,
213.16,88.074,2.2952,-0.2152,1.1711,-3.4145,90.82,,
213.16,88.074,14.801,-12.479,-11.276,9.3524,121.31,,
213.16,88.074,-11.493,17.007,-19.541,14.173,141.27,,
214.16,87.524,-0.60982,1.1344,-2.0936,2.3637,88.806,,
214.16,87.524,-1.018,-1.7148,3.2235,-0.54872,45.776,,
214.16,87.524,9.4132,-11.477,14.051,-11.925,109.59,,
214.16,87.524,-6.3029,6.5556,3.4068,-3.6201,48.615,,
215.16,85.602,2.4208,-2.1801,0.66389,-0.14153,108.76,,
215.16,85.602,-5.5214,4.6986,6.0178,-5.0927,46.509,,
215.16,85.602,-2.1143,-0.58835,0.77801,1.9477,96.405,,
215.16,85.602,16.653,-22.051,24.713,-19.642,140.17,,
216.16,81.757,-0.40923,1.3408,-1.7228,1.5842,109.22,,
216.16,81.757,1.4465,0.99928,-1.3718,-1.1417,96.954,,
216.16,81.757,-8.182,10.846,-13.441,10.754,111.24,,
216.16,81.757,9.9259,-9.4203,-7.987,7.5376,61.432,79.376,
217.16,80.2,-0.50546,1.4667,-1.9315,1.7719,109.22,,
217.16,80.2,2.8932,-0.55186,0.66571,-3.0371,98.145,,
217.16,80.2,-18.282,24.845,-23.907,17.318,112.52,,
217.16,80.2,7.6669,-5.7831,-12.571,10.668,48.34,,
218.16,79.285,0.67422,-0.44436,2.6087,-2.0977,108.76,,
218.16,79.285,1.327,0.40487,1.9704,-3.8962,100.34,,
